Time of Arrival,Delta Time of Arrival,Pulse Width,Power,Angle
61155,621,0.3,1.4,57
61317,162,0.3,1.4,57
61614,297,0.3,1.4,57
62127,513,0.3,1.4,57
62748,621,0.3,1.4,57
62910,162,0.3,1.4,57
63207,297,0.3,1.4,57
63720,513,0.3,1.4,57
64341,621,0.3,1.4,57
64503,162,0.3,1.4,57
64800,297,0.3,1.4,57
65313,513,0.3,1.4,57
65934,621,0.3,1.4,57
66096,162,0.3,1.4,57
66393,297,0.3,1.4,57
66906,513,0.3,1.4,57
67527,621,0.3,1.4,57
67689,162,0.3,1.4,57
67986,297,0.3,1.4,57
68499,513,0.3,1.4,57
69120,621,0.3,1.4,57
69282,162,0.3,1.4,57
69579,297,0.3,1.4,57
70092,513,0.3,1.4,57
70713,621,0.3,1.4,57
70875,162,0.3,1.4,57
71172,297,0.3,1.4,57
71685,513,0.3,1.4,57
72306,621,0.3,1.4,57
72468,162,0.3,1.4,57
72765,297,0.3,1.4,57
73278,513,0.3,1.4,57
73899,621,0.3,1.4,57
74061,162,0.3,1.4,57
74358,297,0.3,1.4,57
74871,513,0.3,1.4,57
75492,621,0.3,1.4,57
75654,162,0.3,1.4,57
75951,297,0.3,1.4,57
76464,513,0.3,1.4,57
77085,621,0.3,1.4,57
77247,162,0.3,1.4,57
77544,297,0.3,1.4,57
78057,513,0.3,1.4,57
78678,621,0.3,1.4,57
78840,162,0.3,1.4,57
79137,297,0.3,1.4,57
79650,513,0.3,1.4,57
80271,621,0.3,1.4,57
80433,162,0.3,1.4,57
80730,297,0.3,1.4,57
81243,513,0.3,1.4,57
81864,621,0.3,1.4,57
82026,162,0.3,1.4,57
82323,297,0.3,1.4,57
82836,513,0.3,1.4,57
83457,621,0.3,1.4,57
83619,162,0.3,1.4,57
83916,297,0.3,1.4,57
84429,513,0.3,1.4,57
85050,621,0.3,1.4,57
85212,162,0.3,1.4,57
85509,297,0.3,1.4,57
86022,513,0.3,1.4,57
86643,621,0.3,1.4,57
86805,162,0.3,1.4,57
87102,297,0.3,1.4,57
87615,513,0.3,1.4,57
88236,621,0.3,1.4,57
88398,162,0.3,1.4,57
88695,297,0.3,1.4,57
89208,513,0.3,1.4,57
89829,621,0.3,1.4,57
89991,162,0.3,1.4,57
90288,297,0.3,1.4,57
90801,513,0.3,1.4,57
91422,621,0.3,1.4,57
91584,162,0.3,1.4,57
91881,297,0.3,1.4,57
92394,513,0.3,1.4,57
93015,621,0.3,1.4,57
93177,162,0.3,1.4,57
93474,297,0.3,1.4,57
93987,513,0.3,1.4,57
94608,621,0.3,1.4,57
94770,162,0.3,1.4,57
95067,297,0.3,1.4,57
95580,513,0.3,1.4,57
96201,621,0.3,1.4,57
96363,162,0.3,1.4,57
96660,297,0.3,1.4,57
97173,513,0.3,1.4,57
97794,621,0.3,1.4,57
97956,162,0.3,1.4,57
98253,297,0.3,1.4,57
98766,513,0.3,1.4,57
99387,621,0.3,1.4,57
99549,162,0.3,1.4,57
99846,297,0.3,1.4,57
100359,513,0.3,1.4,57
100980,621,0.3,1.4,57
101142,162,0.3,1.4,57
101439,297,0.3,1.4,57
101952,513,0.3,1.4,57
102573,621,0.3,1.4,57
102735,162,0.3,1.4,57
103032,297,0.3,1.4,57
103545,513,0.3,1.4,57
104166,621,0.3,1.4,57
104328,162,0.3,1.4,57
104625,297,0.3,1.4,57
105138,513,0.3,1.4,57
105759,621,0.3,1.4,57
105921,162,0.3,1.4,57
106218,297,0.3,1.4,57
106731,513,0.3,1.4,57
107352,621,0.3,1.4,57
107514,162,0.3,1.4,57
107811,297,0.3,1.4,57
108324,513,0.3,1.4,57
108945,621,0.3,1.4,57
109107,162,0.3,1.4,57
109404,297,0.3,1.4,57
109917,513,0.3,1.4,57
110538,621,0.3,1.4,57
110700,162,0.3,1.4,57
110997,297,0.3,1.4,57
111510,513,0.3,1.4,57
112131,621,0.3,1.4,57
112293,162,0.3,1.4,57
112590,297,0.3,1.4,57
113103,513,0.3,1.4,57
113724,621,0.3,1.4,57
113886,162,0.3,1.4,57
114183,297,0.3,1.4,57
114696,513,0.3,1.4,57
115317,621,0.3,1.4,57
115479,162,0.3,1.4,57
115776,297,0.3,1.4,57
116289,513,0.3,1.4,57
116910,621,0.3,1.4,57
117072,162,0.3,1.4,57
117369,297,0.3,1.4,57
117882,513,0.3,1.4,57
118503,621,0.3,1.4,57
118665,162,0.3,1.4,57
118962,297,0.3,1.4,57
119475,513,0.3,1.4,57
120096,621,0.3,1.4,57
120258,162,0.3,1.4,57
120555,297,0.3,1.4,57
121068,513,0.3,1.4,57
121689,621,0.3,1.4,57
121851,162,0.3,1.4,57
122148,297,0.3,1.4,57
122661,513,0.3,1.4,57
123282,621,0.3,1.4,57
123444,162,0.3,1.4,57
123741,297,0.3,1.4,57
124254,513,0.3,1.4,57
124875,621,0.3,1.4,57
125037,162,0.3,1.4,57
125334,297,0.3,1.4,57
125847,513,0.3,1.4,57
126468,621,0.3,1.4,57
126630,162,0.3,1.4,57
126927,297,0.3,1.4,57
127440,513,0.3,1.4,57
128061,621,0.3,1.4,57
128223,162,0.3,1.4,57
128520,297,0.3,1.4,57
129033,513,0.3,1.4,57
129654,621,0.3,1.4,57
129816,162,0.3,1.4,57
130113,297,0.3,1.4,57
130626,513,0.3,1.4,57
131247,621,0.3,1.4,57
131409,162,0.3,1.4,57
131706,297,0.3,1.4,57
132219,513,0.3,1.4,57
132840,621,0.3,1.4,57
133002,162,0.3,1.4,57
133299,297,0.3,1.4,57
133812,513,0.3,1.4,57
134433,621,0.3,1.4,57
134595,162,0.3,1.4,57
134892,297,0.3,1.4,57
135405,513,0.3,1.4,57
136026,621,0.3,1.4,57
136188,162,0.3,1.4,57
136485,297,0.3,1.4,57
136998,513,0.3,1.4,57
137619,621,0.3,1.4,57
137781,162,0.3,1.4,57
138078,297,0.3,1.4,57
138591,513,0.3,1.4,57
139212,621,0.3,1.4,57
139374,162,0.3,1.4,57
139671,297,0.3,1.4,57
140184,513,0.3,1.4,57
140805,621,0.3,1.4,57
140967,162,0.3,1.4,57
141264,297,0.3,1.4,57
141777,513,0.3,1.4,57
142398,621,0.3,1.4,57
142560,162,0.3,1.4,57
142857,297,0.3,1.4,57
143370,513,0.3,1.4,57
143991,621,0.3,1.4,57
144153,162,0.3,1.4,57
144450,297,0.3,1.4,57
144963,513,0.3,1.4,57
145584,621,0.3,1.4,57
145746,162,0.3,1.4,57
146043,297,0.3,1.4,57
146556,513,0.3,1.4,57
147177,621,0.3,1.4,57
147339,162,0.3,1.4,57
147636,297,0.3,1.4,57
148149,513,0.3,1.4,57
148770,621,0.3,1.4,57
148932,162,0.3,1.4,57
149229,297,0.3,1.4,57
149742,513,0.3,1.4,57
150363,621,0.3,1.4,57
150525,162,0.3,1.4,57
150822,297,0.3,1.4,57
151335,513,0.3,1.4,57
151956,621,0.3,1.4,57
152118,162,0.3,1.4,57
152415,297,0.3,1.4,57
152928,513,0.3,1.4,57
153549,621,0.3,1.4,57
153711,162,0.3,1.4,57
154008,297,0.3,1.4,57
154521,513,0.3,1.4,57
155142,621,0.3,1.4,57
155304,162,0.3,1.4,57
155601,297,0.3,1.4,57
156114,513,0.3,1.4,57
156735,621,0.3,1.4,57
156897,162,0.3,1.4,57
157194,297,0.3,1.4,57
157707,513,0.3,1.4,57
158328,621,0.3,1.4,57
158490,162,0.3,1.4,57
158787,297,0.3,1.4,57
159300,513,0.3,1.4,57
159921,621,0.3,1.4,57
160083,162,0.3,1.4,57
160380,297,0.3,1.4,57
160893,513,0.3,1.4,57
161514,621,0.3,1.4,57
161676,162,0.3,1.4,57
161973,297,0.3,1.4,57
162486,513,0.3,1.4,57
163107,621,0.3,1.4,57
163269,162,0.3,1.4,57
163566,297,0.3,1.4,57
164079,513,0.3,1.4,57
164700,621,0.3,1.4,57
164862,162,0.3,1.4,57
165159,297,0.3,1.4,57
165672,513,0.3,1.4,57
166293,621,0.3,1.4,57
166455,162,0.3,1.4,57
166752,297,0.3,1.4,57
167265,513,0.3,1.4,57
167886,621,0.3,1.4,57
168048,162,0.3,1.4,57
168345,297,0.3,1.4,57
168858,513,0.3,1.4,57
169479,621,0.3,1.4,57
169641,162,0.3,1.4,57
169938,297,0.3,1.4,57
170451,513,0.3,1.4,57
171072,621,0.3,1.4,57
171234,162,0.3,1.4,57
171531,297,0.3,1.4,57
172044,513,0.3,1.4,57
172665,621,0.3,1.4,57
172827,162,0.3,1.4,57
173124,297,0.3,1.4,57
173637,513,0.3,1.4,57
174258,621,0.3,1.4,57
174420,162,0.3,1.4,57
174717,297,0.3,1.4,57
175230,513,0.3,1.4,57
175851,621,0.3,1.4,57
176013,162,0.3,1.4,57
176310,297,0.3,1.4,57
176823,513,0.3,1.4,57
177444,621,0.3,1.4,57
177606,162,0.3,1.4,57
177903,297,0.3,1.4,57
178416,513,0.3,1.4,57
179037,621,0.3,1.4,57
179199,162,0.3,1.4,57
179496,297,0.3,1.4,57
180009,513,0.3,1.4,57
180630,621,0.3,1.4,57
180792,162,0.3,1.4,57
181089,297,0.3,1.4,57
181602,513,0.3,1.4,57
182223,621,0.3,1.4,57
182385,162,0.3,1.4,57
182682,297,0.3,1.4,57
183195,513,0.3,1.4,57
183816,621,0.3,1.4,57
183978,162,0.3,1.4,57
184275,297,0.3,1.4,57
184788,513,0.3,1.4,57
185409,621,0.3,1.4,57
185571,162,0.3,1.4,57
185868,297,0.3,1.4,57
186381,513,0.3,1.4,57
187002,621,0.3,1.4,57
187164,162,0.3,1.4,57
187461,297,0.3,1.4,57
187974,513,0.3,1.4,57
188595,621,0.3,1.4,57
188757,162,0.3,1.4,57
189054,297,0.3,1.4,57
189567,513,0.3,1.4,57
190188,621,0.3,1.4,57
190350,162,0.3,1.4,57
190647,297,0.3,1.4,57
191160,513,0.3,1.4,57
191781,621,0.3,1.4,57
191943,162,0.3,1.4,57
192240,297,0.3,1.4,57
192753,513,0.3,1.4,57
193374,621,0.3,1.4,57
193536,162,0.3,1.4,57
193833,297,0.3,1.4,57
194346,513,0.3,1.4,57
194967,621,0.3,1.4,57
195129,162,0.3,1.4,57
195426,297,0.3,1.4,57
195939,513,0.3,1.4,57
196560,621,0.3,1.4,57
196722,162,0.3,1.4,57
197019,297,0.3,1.4,57
197532,513,0.3,1.4,57
198153,621,0.3,1.4,57
198315,162,0.3,1.4,57
198612,297,0.3,1.4,57
199125,513,0.3,1.4,57
199746,621,0.3,1.4,57
199908,162,0.3,1.4,57
200205,297,0.3,1.4,57
200718,513,0.3,1.4,57
201339,621,0.3,1.4,57
201501,162,0.3,1.4,57
201798,297,0.3,1.4,57
202311,513,0.3,1.4,57
202932,621,0.3,1.4,57
203094,162,0.3,1.4,57
203391,297,0.3,1.4,57
203904,513,0.3,1.4,57
204525,621,0.3,1.4,57
204687,162,0.3,1.4,57
204984,297,0.3,1.4,57
205497,513,0.3,1.4,57
206118,621,0.3,1.4,57
206280,162,0.3,1.4,57
206577,297,0.3,1.4,57
207090,513,0.3,1.4,57
207711,621,0.3,1.4,57
207873,162,0.3,1.4,57
208170,297,0.3,1.4,57
208683,513,0.3,1.4,57
209304,621,0.3,1.4,57
209466,162,0.3,1.4,57
209763,297,0.3,1.4,57
210276,513,0.3,1.4,57
210897,621,0.3,1.4,57
211059,162,0.3,1.4,57
211356,297,0.3,1.4,57
211869,513,0.3,1.4,57
212490,621,0.3,1.4,57
212652,162,0.3,1.4,57
212949,297,0.3,1.4,57
213462,513,0.3,1.4,57
214083,621,0.3,1.4,57
214245,162,0.3,1.4,57
214542,297,0.3,1.4,57
215055,513,0.3,1.4,57
215676,621,0.3,1.4,57
215838,162,0.3,1.4,57
216135,297,0.3,1.4,57
216648,513,0.3,1.4,57
217269,621,0.3,1.4,57
217431,162,0.3,1.4,57
217728,297,0.3,1.4,57
218241,513,0.3,1.4,57
218862,621,0.3,1.4,57
219024,162,0.3,1.4,57
219321,297,0.3,1.4,57
219834,513,0.3,1.4,57
220455,621,0.3,1.4,57
220617,162,0.3,1.4,57
220914,297,0.3,1.4,57
221427,513,0.3,1.4,57
222048,621,0.3,1.4,57
222210,162,0.3,1.4,57
222507,297,0.3,1.4,57
223020,513,0.3,1.4,57
223641,621,0.3,1.4,57
223803,162,0.3,1.4,57
224100,297,0.3,1.4,57
224613,513,0.3,1.4,57
225234,621,0.3,1.4,57
225396,162,0.3,1.4,57
225693,297,0.3,1.4,57
226206,513,0.3,1.4,57
226827,621,0.3,1.4,57
226989,162,0.3,1.4,57
227286,297,0.3,1.4,57
227799,513,0.3,1.4,57
228420,621,0.3,1.4,57
228582,162,0.3,1.4,57
228879,297,0.3,1.4,57
229392,513,0.3,1.4,57
230013,621,0.3,1.4,57
230175,162,0.3,1.4,57
230472,297,0.3,1.4,57
230985,513,0.3,1.4,57
231606,621,0.3,1.4,57
231768,162,0.3,1.4,57
232065,297,0.3,1.4,57
232578,513,0.3,1.4,57
233199,621,0.3,1.4,57
233361,162,0.3,1.4,57
233658,297,0.3,1.4,57
234171,513,0.3,1.4,57
234792,621,0.3,1.4,57
234954,162,0.3,1.4,57
235251,297,0.3,1.4,57
235764,513,0.3,1.4,57
236385,621,0.3,1.4,57
236547,162,0.3,1.4,57
236844,297,0.3,1.4,57
237357,513,0.3,1.4,57
237978,621,0.3,1.4,57
238140,162,0.3,1.4,57
238437,297,0.3,1.4,57
238950,513,0.3,1.4,57
239571,621,0.3,1.4,57
239733,162,0.3,1.4,57
240030,297,0.3,1.4,57
240543,513,0.3,1.4,57
241164,621,0.3,1.4,57
241326,162,0.3,1.4,57
241623,297,0.3,1.4,57
242136,513,0.3,1.4,57
242757,621,0.3,1.4,57
242919,162,0.3,1.4,57
243216,297,0.3,1.4,57
243729,513,0.3,1.4,57
244350,621,0.3,1.4,57
244512,162,0.3,1.4,57
244809,297,0.3,1.4,57
245322,513,0.3,1.4,57
245943,621,0.3,1.4,57
246105,162,0.3,1.4,57
246402,297,0.3,1.4,57
246915,513,0.3,1.4,57
247536,621,0.3,1.4,57
247698,162,0.3,1.4,57
247995,297,0.3,1.4,57
248508,513,0.3,1.4,57
249129,621,0.3,1.4,57
249291,162,0.3,1.4,57
249588,297,0.3,1.4,57
250101,513,0.3,1.4,57
250722,621,0.3,1.4,57
250884,162,0.3,1.4,57
251181,297,0.3,1.4,57
251694,513,0.3,1.4,57
252315,621,0.3,1.4,57
252477,162,0.3,1.4,57
252774,297,0.3,1.4,57
253287,513,0.3,1.4,57
253908,621,0.3,1.4,57
254070,162,0.3,1.4,57
254367,297,0.3,1.4,57
254880,513,0.3,1.4,57
255501,621,0.3,1.4,57
255663,162,0.3,1.4,57
255960,297,0.3,1.4,57
256473,513,0.3,1.4,57
257094,621,0.3,1.4,57
257256,162,0.3,1.4,57
257553,297,0.3,1.4,57
258066,513,0.3,1.4,57
258687,621,0.3,1.4,57
258849,162,0.3,1.4,57
259146,297,0.3,1.4,57
259659,513,0.3,1.4,57
260280,621,0.3,1.4,57
260442,162,0.3,1.4,57
260739,297,0.3,1.4,57
261252,513,0.3,1.4,57
261873,621,0.3,1.4,57
262035,162,0.3,1.4,57
262332,297,0.3,1.4,57
262845,513,0.3,1.4,57
263466,621,0.3,1.4,57
263628,162,0.3,1.4,57
263925,297,0.3,1.4,57
264438,513,0.3,1.4,57
265059,621,0.3,1.4,57
265221,162,0.3,1.4,57
265518,297,0.3,1.4,57
266031,513,0.3,1.4,57
266652,621,0.3,1.4,57
266814,162,0.3,1.4,57
267111,297,0.3,1.4,57
267624,513,0.3,1.4,57
268245,621,0.3,1.4,57
268407,162,0.3,1.4,57
268704,297,0.3,1.4,57
269217,513,0.3,1.4,57
269838,621,0.3,1.4,57
270000,162,0.3,1.4,57
270297,297,0.3,1.4,57
270810,513,0.3,1.4,57
271431,621,0.3,1.4,57
271593,162,0.3,1.4,57
271890,297,0.3,1.4,57
272403,513,0.3,1.4,57
273024,621,0.3,1.4,57
273186,162,0.3,1.4,57
273483,297,0.3,1.4,57
273996,513,0.3,1.4,57
274617,621,0.3,1.4,57
274779,162,0.3,1.4,57
275076,297,0.3,1.4,57
275589,513,0.3,1.4,57
276210,621,0.3,1.4,57
276372,162,0.3,1.4,57
276669,297,0.3,1.4,57
277182,513,0.3,1.4,57
277803,621,0.3,1.4,57
277965,162,0.3,1.4,57
278262,297,0.3,1.4,57
278775,513,0.3,1.4,57
279396,621,0.3,1.4,57
279558,162,0.3,1.4,57
279855,297,0.3,1.4,57
280368,513,0.3,1.4,57
280989,621,0.3,1.4,57
281151,162,0.3,1.4,57
281448,297,0.3,1.4,57
281961,513,0.3,1.4,57
282582,621,0.3,1.4,57
282744,162,0.3,1.4,57
283041,297,0.3,1.4,57
283554,513,0.3,1.4,57
284175,621,0.3,1.4,57
284337,162,0.3,1.4,57
284634,297,0.3,1.4,57
285147,513,0.3,1.4,57
285768,621,0.3,1.4,57
285930,162,0.3,1.4,57
286227,297,0.3,1.4,57
286740,513,0.3,1.4,57
287361,621,0.3,1.4,57
287523,162,0.3,1.4,57
287820,297,0.3,1.4,57
288333,513,0.3,1.4,57
288954,621,0.3,1.4,57
289116,162,0.3,1.4,57
289413,297,0.3,1.4,57
289926,513,0.3,1.4,57
290547,621,0.3,1.4,57
290709,162,0.3,1.4,57
291006,297,0.3,1.4,57
291519,513,0.3,1.4,57
292140,621,0.3,1.4,57
292302,162,0.3,1.4,57
292599,297,0.3,1.4,57
293112,513,0.3,1.4,57
293733,621,0.3,1.4,57
293895,162,0.3,1.4,57
294192,297,0.3,1.4,57
294705,513,0.3,1.4,57
295326,621,0.3,1.4,57
295488,162,0.3,1.4,57
295785,297,0.3,1.4,57
296298,513,0.3,1.4,57
296919,621,0.3,1.4,57
297081,162,0.3,1.4,57
297378,297,0.3,1.4,57
297891,513,0.3,1.4,57
298512,621,0.3,1.4,57
298674,162,0.3,1.4,57
298971,297,0.3,1.4,57
299484,513,0.3,1.4,57
300105,621,0.3,1.4,57
300267,162,0.3,1.4,57
300564,297,0.3,1.4,57
301077,513,0.3,1.4,57
301698,621,0.3,1.4,57
301860,162,0.3,1.4,57
302157,297,0.3,1.4,57
302670,513,0.3,1.4,57
303291,621,0.3,1.4,57
303453,162,0.3,1.4,57
303750,297,0.3,1.4,57
304263,513,0.3,1.4,57
304884,621,0.3,1.4,57
305046,162,0.3,1.4,57
305343,297,0.3,1.4,57
305856,513,0.3,1.4,57
306477,621,0.3,1.4,57
306639,162,0.3,1.4,57
306936,297,0.3,1.4,57
307449,513,0.3,1.4,57
308070,621,0.3,1.4,57
308232,162,0.3,1.4,57
308529,297,0.3,1.4,57
309042,513,0.3,1.4,57
309663,621,0.3,1.4,57
309825,162,0.3,1.4,57
310122,297,0.3,1.4,57
310635,513,0.3,1.4,57
311256,621,0.3,1.4,57
311418,162,0.3,1.4,57
311715,297,0.3,1.4,57
312228,513,0.3,1.4,57
312849,621,0.3,1.4,57
313011,162,0.3,1.4,57
313308,297,0.3,1.4,57
313821,513,0.3,1.4,57
314442,621,0.3,1.4,57
314604,162,0.3,1.4,57
314901,297,0.3,1.4,57
315414,513,0.3,1.4,57
316035,621,0.3,1.4,57
316197,162,0.3,1.4,57
316494,297,0.3,1.4,57
317007,513,0.3,1.4,57
317628,621,0.3,1.4,57
317790,162,0.3,1.4,57
318087,297,0.3,1.4,57
318600,513,0.3,1.4,57
319221,621,0.3,1.4,57
319383,162,0.3,1.4,57
319680,297,0.3,1.4,57
320193,513,0.3,1.4,57
320814,621,0.3,1.4,57
320976,162,0.3,1.4,57
321273,297,0.3,1.4,57
321786,513,0.3,1.4,57
322407,621,0.3,1.4,57
322569,162,0.3,1.4,57
322866,297,0.3,1.4,57
323379,513,0.3,1.4,57
324000,621,0.3,1.4,57
324162,162,0.3,1.4,57
324459,297,0.3,1.4,57
324972,513,0.3,1.4,57
325593,621,0.3,1.4,57
325755,162,0.3,1.4,57
326052,297,0.3,1.4,57
326565,513,0.3,1.4,57
327186,621,0.3,1.4,57
327348,162,0.3,1.4,57
327645,297,0.3,1.4,57
328158,513,0.3,1.4,57
328779,621,0.3,1.4,57
328941,162,0.3,1.4,57
329238,297,0.3,1.4,57
329751,513,0.3,1.4,57
330372,621,0.3,1.4,57
330534,162,0.3,1.4,57
330831,297,0.3,1.4,57
331344,513,0.3,1.4,57
331965,621,0.3,1.4,57
332127,162,0.3,1.4,57
332424,297,0.3,1.4,57
332937,513,0.3,1.4,57
333558,621,0.3,1.4,57
333720,162,0.3,1.4,57
334017,297,0.3,1.4,57
334530,513,0.3,1.4,57
335151,621,0.3,1.4,57
335313,162,0.3,1.4,57
335610,297,0.3,1.4,57
336123,513,0.3,1.4,57
336744,621,0.3,1.4,57
336906,162,0.3,1.4,57
337203,297,0.3,1.4,57
337716,513,0.3,1.4,57
338337,621,0.3,1.4,57
338499,162,0.3,1.4,57
338796,297,0.3,1.4,57
339309,513,0.3,1.4,57
339930,621,0.3,1.4,57
340092,162,0.3,1.4,57
340389,297,0.3,1.4,57
340902,513,0.3,1.4,57
341523,621,0.3,1.4,57
341685,162,0.3,1.4,57
341982,297,0.3,1.4,57
342495,513,0.3,1.4,57
343116,621,0.3,1.4,57
343278,162,0.3,1.4,57
343575,297,0.3,1.4,57
344088,513,0.3,1.4,57
344709,621,0.3,1.4,57
344871,162,0.3,1.4,57
345168,297,0.3,1.4,57
345681,513,0.3,1.4,57
346302,621,0.3,1.4,57
346464,162,0.3,1.4,57
346761,297,0.3,1.4,57
347274,513,0.3,1.4,57
347895,621,0.3,1.4,57
348057,162,0.3,1.4,57
348354,297,0.3,1.4,57
348867,513,0.3,1.4,57
349488,621,0.3,1.4,57
349650,162,0.3,1.4,57
349947,297,0.3,1.4,57
350460,513,0.3,1.4,57
351081,621,0.3,1.4,57
351243,162,0.3,1.4,57
351540,297,0.3,1.4,57
352053,513,0.3,1.4,57
352674,621,0.3,1.4,57
352836,162,0.3,1.4,57
353133,297,0.3,1.4,57
353646,513,0.3,1.4,57
354267,621,0.3,1.4,57
354429,162,0.3,1.4,57
354726,297,0.3,1.4,57
355239,513,0.3,1.4,57
355860,621,0.3,1.4,57
356022,162,0.3,1.4,57
356319,297,0.3,1.4,57
356832,513,0.3,1.4,57
357453,621,0.3,1.4,57
357615,162,0.3,1.4,57
357912,297,0.3,1.4,57
358425,513,0.3,1.4,57
359046,621,0.3,1.4,57
359208,162,0.3,1.4,57
359505,297,0.3,1.4,57
360018,513,0.3,1.4,57
360639,621,0.3,1.4,57
360801,162,0.3,1.4,57
361098,297,0.3,1.4,57
361611,513,0.3,1.4,57
362232,621,0.3,1.4,57
362394,162,0.3,1.4,57
362691,297,0.3,1.4,57
363204,513,0.3,1.4,57
363825,621,0.3,1.4,57
363987,162,0.3,1.4,57
364284,297,0.3,1.4,57
364797,513,0.3,1.4,57
365418,621,0.3,1.4,57
365580,162,0.3,1.4,57
365877,297,0.3,1.4,57
366390,513,0.3,1.4,57
367011,621,0.3,1.4,57
367173,162,0.3,1.4,57
367470,297,0.3,1.4,57
367983,513,0.3,1.4,57
368604,621,0.3,1.4,57
368766,162,0.3,1.4,57
369063,297,0.3,1.4,57
369576,513,0.3,1.4,57
370197,621,0.3,1.4,57
370359,162,0.3,1.4,57
370656,297,0.3,1.4,57
371169,513,0.3,1.4,57
371790,621,0.3,1.4,57
371952,162,0.3,1.4,57
372249,297,0.3,1.4,57
372762,513,0.3,1.4,57
373383,621,0.3,1.4,57
373545,162,0.3,1.4,57
373842,297,0.3,1.4,57
374355,513,0.3,1.4,57
374976,621,0.3,1.4,57
375138,162,0.3,1.4,57
375435,297,0.3,1.4,57
375948,513,0.3,1.4,57
376569,621,0.3,1.4,57
376731,162,0.3,1.4,57
377028,297,0.3,1.4,57
377541,513,0.3,1.4,57
378162,621,0.3,1.4,57
378324,162,0.3,1.4,57
378621,297,0.3,1.4,57
379134,513,0.3,1.4,57
379755,621,0.3,1.4,57
379917,162,0.3,1.4,57
380214,297,0.3,1.4,57
380727,513,0.3,1.4,57
381348,621,0.3,1.4,57
381510,162,0.3,1.4,57
381807,297,0.3,1.4,57
382320,513,0.3,1.4,57
382941,621,0.3,1.4,57
383103,162,0.3,1.4,57
383400,297,0.3,1.4,57
383913,513,0.3,1.4,57
384534,621,0.3,1.4,57
384696,162,0.3,1.4,57
384993,297,0.3,1.4,57
385506,513,0.3,1.4,57
386127,621,0.3,1.4,57
386289,162,0.3,1.4,57
386586,297,0.3,1.4,57
387099,513,0.3,1.4,57
387720,621,0.3,1.4,57
387882,162,0.3,1.4,57
388179,297,0.3,1.4,57
388692,513,0.3,1.4,57
389313,621,0.3,1.4,57
389475,162,0.3,1.4,57
389772,297,0.3,1.4,57
390285,513,0.3,1.4,57
390906,621,0.3,1.4,57
391068,162,0.3,1.4,57
391365,297,0.3,1.4,57
391878,513,0.3,1.4,57
392499,621,0.3,1.4,57
392661,162,0.3,1.4,57
392958,297,0.3,1.4,57
393471,513,0.3,1.4,57
394092,621,0.3,1.4,57
394254,162,0.3,1.4,57
394551,297,0.3,1.4,57
395064,513,0.3,1.4,57
395685,621,0.3,1.4,57
395847,162,0.3,1.4,57
396144,297,0.3,1.4,57
396657,513,0.3,1.4,57
397278,621,0.3,1.4,57
397440,162,0.3,1.4,57
397737,297,0.3,1.4,57
398250,513,0.3,1.4,57
398871,621,0.3,1.4,57
399033,162,0.3,1.4,57
399330,297,0.3,1.4,57
399843,513,0.3,1.4,57
400464,621,0.3,1.4,57
400626,162,0.3,1.4,57
400923,297,0.3,1.4,57
401436,513,0.3,1.4,57
402057,621,0.3,1.4,57
402219,162,0.3,1.4,57
402516,297,0.3,1.4,57
403029,513,0.3,1.4,57
403650,621,0.3,1.4,57
403812,162,0.3,1.4,57
404109,297,0.3,1.4,57
404622,513,0.3,1.4,57
405243,621,0.3,1.4,57
405405,162,0.3,1.4,57
405702,297,0.3,1.4,57
406215,513,0.3,1.4,57
406836,621,0.3,1.4,57
406998,162,0.3,1.4,57
407295,297,0.3,1.4,57
407808,513,0.3,1.4,57
BUFFER 29,1029,1024,0,1
162,0,0.3,1.4,57
459,297,0.3,1.4,57
972,513,0.3,1.4,57
1593,621,0.3,1.4,57
1755,162,0.3,1.4,57
2052,297,0.3,1.4,57
2565,513,0.3,1.4,57
3186,621,0.3,1.4,57
3348,162,0.3,1.4,57
3645,297,0.3,1.4,57
4158,513,0.3,1.4,57
4779,621,0.3,1.4,57
4941,162,0.3,1.4,57
5238,297,0.3,1.4,57
5751,513,0.3,1.4,57
6372,621,0.3,1.4,57
6534,162,0.3,1.4,57
6831,297,0.3,1.4,57
7344,513,0.3,1.4,57
7965,621,0.3,1.4,57
8127,162,0.3,1.4,57
8424,297,0.3,1.4,57
8937,513,0.3,1.4,57
9558,621,0.3,1.4,57
9720,162,0.3,1.4,57
10017,297,0.3,1.4,57
10530,513,0.3,1.4,57
11151,621,0.3,1.4,57
11313,162,0.3,1.4,57
11610,297,0.3,1.4,57
12123,513,0.3,1.4,57
12744,621,0.3,1.4,57
12906,162,0.3,1.4,57
13203,297,0.3,1.4,57
13716,513,0.3,1.4,57
14337,621,0.3,1.4,57
14499,162,0.3,1.4,57
14796,297,0.3,1.4,57
15309,513,0.3,1.4,57
15930,621,0.3,1.4,57
16092,162,0.3,1.4,57
16389,297,0.3,1.4,57
16902,513,0.3,1.4,57
17523,621,0.3,1.4,57
17685,162,0.3,1.4,57
17982,297,0.3,1.4,57
18495,513,0.3,1.4,57
19116,621,0.3,1.4,57
19278,162,0.3,1.4,57
19575,297,0.3,1.4,57
20088,513,0.3,1.4,57
20709,621,0.3,1.4,57
20871,162,0.3,1.4,57
21168,297,0.3,1.4,57
21681,513,0.3,1.4,57
22302,621,0.3,1.4,57
22464,162,0.3,1.4,57
22761,297,0.3,1.4,57
